memberId,lastTransactionUtcTs,lastTransactionType,lastTransactionPointsBought,lastTransactionRevenueUSD
83267BAF,2021-08-09 19:59:08,gift,1300,1.3
96E9CB29,2022-08-30 11:15:39,redeem,-8900,0.0
91956084,2022-02-24 13:55:15,gift,400,0.26666666666666666
6B0FF904,2023-01-04 19:48:20,gift,5300,4.416666666666667
02681B5A,2021-02-26 05:54:34,gift,3500,3.888888888888889
E5AB8A9B,2019-07-22 03:28:53,buy,9900,24.75
B9A064C8,2020-07-23 21:23:18,gift,900,3.0
7B78E143,2023-02-05 08:27:12,buy,8500,85.0
9A4A5C1B,2023-12-31 11:06:53,gift,5200,4.0
D55D2603,2021-04-02 04:07:11,gift,5600,3.111111111111111
856EC150,2020-06-25 14:46:50,buy,1000,2.5
FC20C0A0,2021-08-09 01:40:34,gift,9600,9.6
D7EF39FB,2022-07-09 04:19:35,buy,7500,12.5
E9C8343F,2023-01-03 19:26:55,redeem,-6400,0.0
B34038BA,2023-08-18 18:46:20,redeem,-4000,0.0
CA003BB6,2019-05-31 19:01:09,redeem,-4100,0.0
E3BA7DE1,2022-05-20 03:39:54,buy,7700,4.277777777777778
EEFD4047,2023-12-25 11:12:29,redeem,-1000,0.0
613AC741,2023-11-03 15:56:56,buy,1100,0.8461538461538461
F6905F71,2020-11-25 04:29:32,gift,4800,3.2
CA003BB6,2023-12-13 06:44:39,gift,8700,21.75
34A8CCF5,2022-02-20 19:34:39,gift,7400,3.8947368421052633
F04010D8,2023-03-29 21:42:29,redeem,-6700,0.0
3F9E5326,2023-03-22 03:13:52,gift,9000,10.0
1166073A,2020-02-04 19:15:34,redeem,-2100,0.0
7C547BD1,2023-07-06 06:46:51,buy,1700,1.2142857142857142
F2D14938,2023-12-30 06:12:04,redeem,-9600,0.0
5EEE0B55,2020-12-31 12:41:52,gift,2400,6.0
58E573A2,,,,
5EEE0B55,2021-12-17 04:08:47,redeem,-6900,0.0
3370E1E8,2023-04-25 06:57:45,buy,4200,3.5
B92C2959,2022-04-08 09:33:52,redeem,-7400,0.0
E085BF23,2019-11-13 09:31:50,buy,7200,5.142857142857143
F1C4ED3D,2023-06-22 04:52:10,gift,1000,1.1111111111111112
08E0A13C,2019-03-26 04:28:55,buy,2700,1.35
3D0B4F32,2023-02-09 09:07:29,gift,1400,1.5555555555555556
D9E607F7,2023-12-31 01:18:26,redeem,-5900,0.0
FAA9746C,2023-12-13 14:33:22,gift,1400,0.9333333333333333
97179360,2021-08-05 22:58:25,gift,8000,6.153846153846154
E94CEF81,2020-04-20 18:37:29,gift,3700,2.0555555555555554
8B1C7BD4,2023-06-16 15:24:41,gift,4700,7.833333333333333
58B6CADE,2019-08-06 00:24:04,gift,2800,7.0
35FA00B0,,,,
CE53D29C,2022-02-10 14:50:01,gift,6900,5.75
B81EBF21,2022-08-18 19:32:30,redeem,-6800,0.0
161B54F9,2022-09-30 05:07:37,gift,3200,2.4615384615384617
B49480EC,2021-02-18 21:30:06,gift,5700,28.5
A0C87EEA,2023-07-17 13:34:45,redeem,-600,0.0
7FDAEB1C,2019-05-21 08:44:03,buy,9600,5.647058823529412
049F70FF,2020-08-15 21:37:21,gift,5400,18.0
C4782977,2021-08-28 19:47:13,buy,1000,0.8333333333333334
18ADF621,2020-12-25 16:14:18,gift,3200,2.6666666666666665
2C1DED5D,2019-03-19 01:19:50,buy,7900,13.166666666666666
F1C4ED3D,2020-11-19 23:10:23,gift,6100,10.166666666666666
4534B5EA,2020-06-02 01:22:35,buy,5600,2.9473684210526314
B26355A5,2019-01-23 23:53:31,redeem,-9900,0.0
7FDAEB1C,2020-10-30 22:11:42,buy,8000,4.444444444444445
049F70FF,2022-02-10 05:32:16,redeem,-9000,0.0
C406CEC5,2020-04-06 12:26:52,buy,2400,1.5
58B6CADE,2019-04-04 01:23:24,buy,3200,10.666666666666666
1FDE7F23,2023-09-15 03:08:10,gift,9600,8.0
819EF521,2023-06-29 05:17:50,buy,1600,16.0
B224690B,2021-08-18 18:07:06,buy,4600,3.5384615384615383
91546ED8,2019-12-04 23:52:17,redeem,-5800,0.0
A009AB44,2021-08-09 20:36:42,gift,7400,3.7
D6707AE8,2019-07-15 01:10:25,buy,9800,8.166666666666666
2567D20E,2023-04-02 13:28:35,gift,7400,7.4
0B93D54A,2021-09-30 20:46:51,redeem,-1900,0.0
EB6FFC96,2019-05-17 19:17:13,redeem,-8900,0.0
1381FE46,2019-11-20 23:36:22,gift,500,0.38461538461538464
E085BF23,2019-08-06 12:25:25,buy,2300,7.666666666666667
EC3BDD69,2022-08-22 13:09:32,buy,4000,2.3529411764705883
1866B670,2021-08-19 03:52:40,buy,4600,3.2857142857142856
27CF38C3,2019-07-17 18:05:42,gift,5500,4.230769230769231
2567D20E,2020-10-01 06:54:07,buy,5100,17.0
6B0FF904,2020-11-20 14:40:41,redeem,-2900,0.0
634E89BA,2020-11-02 13:44:31,gift,5500,13.75
4D2420BF,2020-05-16 00:52:16,redeem,-6900,0.0
FC20C0A0,2022-01-25 23:57:36,gift,100,0.125
3B0066B2,2022-03-17 04:39:24,buy,3600,18.0
AB98D919,,,,
45F4AB79,2022-03-19 01:35:25,redeem,-4800,0.0
01C6AFAB,,,,
141D2CF5,2021-08-05 20:00:20,gift,3600,6.0
154651AD,2023-09-23 09:10:39,buy,2200,3.142857142857143
34F002EB,2019-01-31 13:04:14,gift,7900,15.8
284745F7,2020-07-04 05:04:19,buy,2200,4.4
3D6A787F,2021-01-27 02:07:37,buy,3400,1.8888888888888888
FB65DE77,2020-09-26 23:45:03,buy,5700,7.125
EC8EEFFF,2020-09-09 10:20:10,buy,3500,1.75
FE55319B,2019-12-13 17:00:11,redeem,-4500,0.0
D502D7AA,2023-07-11 06:45:49,gift,1000,5.0
89469B79,2021-05-24 11:41:48,buy,800,2.0
6BD35CCA,2021-07-30 12:09:52,buy,1700,1.1333333333333333
B92C2959,2019-01-06 04:00:38,gift,2800,1.4
3D938BD4,2021-06-20 18:55:12,redeem,-1000,0.0
50F988B1,2019-02-16 23:42:56,buy,6700,16.75
E6D1C2BC,2021-01-28 20:59:04,gift,900,0.75
B26355A5,2023-01-27 06:07:15,buy,9900,99.0
41106922,2023-12-12 22:03:18,redeem,-9800,0.0
0CF7F778,2020-05-25 04:57:52,buy,1400,3.5
B5D3CFAF,2023-12-28 06:56:23,redeem,-4200,0.0
97094FB3,2019-07-12 04:12:28,buy,2500,1.3888888888888888
3370E1E8,2019-09-21 19:32:10,redeem,-6700,0.0
EFF1A71F,2021-04-12 16:12:52,buy,2800,2.3333333333333335
8282249C,2019-11-21 09:12:24,buy,400,1.0
66EB5B9B,2020-12-24 23:41:15,redeem,-8300,0.0
EB6FFC96,2020-02-21 01:06:07,redeem,-6000,0.0
CDD60B59,2019-11-01 23:19:42,redeem,-1400,0.0
292A751B,2024-01-01 12:19:36,buy,6800,7.555555555555555
6BD35CCA,2020-09-11 21:29:20,redeem,-8500,0.0
A67C5D0B,2019-08-03 01:44:07,buy,3700,3.7
E7B82148,2021-09-14 15:27:40,gift,7700,11.0
030FFE74,2021-05-23 04:12:58,redeem,-9600,0.0
8303F46E,2022-12-28 07:07:51,redeem,-1100,0.0
0664C0B9,2023-05-24 10:10:32,gift,9600,7.384615384615385
65211F6C,2023-02-19 21:45:48,redeem,-5400,0.0
8775A3FD,2021-11-21 06:16:15,buy,6900,69.0
A4CB5752,2021-01-25 12:34:12,buy,6100,5.083333333333333
7F4F6921,2020-08-11 16:58:32,buy,2700,3.375
98784DEE,2023-10-15 19:16:23,buy,5700,4.071428571428571
5028CA60,2019-10-12 16:52:51,gift,500,0.38461538461538464
8A643CF2,2023-03-13 05:47:50,buy,5400,6.0
40A64629,,,,
4EBBA871,2021-08-28 21:20:18,gift,8300,6.384615384615385
13F38A3D,2020-01-19 07:58:20,buy,7400,6.166666666666667
4D2420BF,2021-12-27 16:21:23,buy,6100,20.333333333333332
8DCEA411,2023-04-18 18:34:06,redeem,-8900,0.0
E98B179B,2021-10-24 09:39:23,redeem,-3900,0.0
51220C27,2020-01-27 20:24:28,gift,1500,3.75
7B5E1CAB,2021-08-26 18:56:26,buy,3300,4.714285714285714
0324A838,2021-11-24 09:21:27,gift,300,1.5
C7440CBF,2021-05-21 23:05:22,buy,8100,5.0625
613AC741,2023-08-25 18:30:05,redeem,-1700,0.0
7F6688B6,2021-06-11 09:35:30,gift,5000,4.545454545454546
E98B179B,2020-05-17 10:14:00,buy,5600,5.6
81B403E1,2023-07-14 17:56:26,gift,9300,4.894736842105263
11D2C6FF,2020-10-18 07:31:33,gift,7700,6.416666666666667
07B90DB7,2019-04-14 15:28:52,buy,9600,8.0
490BCC00,2023-04-04 22:53:01,gift,8400,7.636363636363637
E6DFC0B6,2023-05-24 00:04:47,buy,3200,1.8823529411764706
666B322A,2022-11-22 07:01:20,buy,4700,2.9375
2567D20E,2019-09-28 21:09:21,redeem,-2900,0.0
2AC5371E,2021-07-05 11:56:17,redeem,-1500,0.0
A340F4CF,2023-03-04 06:59:35,redeem,-8900,0.0
A7513706,2023-06-23 23:25:22,gift,400,1.0
634E89BA,2021-04-18 21:13:33,buy,10000,14.285714285714286
434EB631,2019-08-24 23:42:11,redeem,-2800,0.0
A953FF4C,2019-04-08 09:30:13,redeem,-2100,0.0
4534B5EA,2020-01-23 12:17:39,buy,3500,3.888888888888889
F1C66E3D,2019-11-22 21:44:03,gift,9900,19.8
4A165820,2020-06-19 16:08:06,gift,2000,6.666666666666667
6DC659DA,2022-03-26 15:20:58,redeem,-2600,0.0
E6477E2E,2021-09-24 16:01:21,redeem,-900,0.0
5D64D325,2022-06-30 07:24:29,gift,7000,10.0
007C2541,2022-03-30 18:05:18,redeem,-4900,0.0
E2CDD6A3,2022-08-01 08:37:08,redeem,-1800,0.0
F0B8F1C7,2019-03-24 09:34:51,redeem,-8600,0.0
77509E1F,2023-05-31 16:58:51,gift,4400,8.8
66A1D1E4,2021-01-27 17:44:39,gift,600,1.5
E52F74C5,2020-10-06 06:53:57,gift,2200,4.4
A0C87EEA,2021-11-07 13:29:53,redeem,-2400,0.0
73CDC6F0,2021-12-23 10:27:59,gift,5700,9.5
6D5B935F,2021-12-18 22:45:54,redeem,-9500,0.0
154651AD,2021-12-11 00:44:43,buy,900,0.9
4B8E6516,2021-09-28 21:17:00,redeem,-1200,0.0
6ADA19D6,2023-02-05 15:26:16,gift,6500,4.0625
351A31A4,2022-01-01 18:33:53,buy,4100,4.555555555555555
FB65DE77,2021-07-03 16:44:14,buy,9400,31.333333333333332
CFB87FE0,2022-04-05 16:09:31,buy,200,0.14285714285714285
D7943C97,2020-04-25 07:17:01,gift,7800,4.105263157894737
84739892,2020-10-16 07:57:45,redeem,-7400,0.0
0C29817B,2019-05-18 14:43:17,gift,3800,2.0
73CDC6F0,2022-12-14 07:34:43,gift,7800,7.090909090909091
5117030F,2019-12-25 18:51:47,buy,3800,38.0
2E75F795,2023-10-18 00:28:51,buy,7800,19.5
2B03FF77,2021-01-02 07:17:47,gift,2400,2.4
434EB631,2021-06-13 14:26:54,gift,6900,3.6315789473684212
B1001422,2019-03-11 13:31:09,buy,1100,0.7857142857142857
A386D3CD,2020-08-29 16:57:46,redeem,-5700,0.0
68BF3AEC,2020-04-25 19:35:33,buy,4900,6.125
A0C87EEA,2022-10-10 18:41:10,gift,5100,3.642857142857143
1A9F2A13,,,,
E177399B,2020-10-01 21:43:48,buy,6900,3.45
3D938BD4,2022-12-25 14:08:09,buy,6900,6.2727272727272725
9A4A5C1B,2019-08-07 18:48:08,buy,5900,3.2777777777777777
666B322A,2022-12-19 19:46:56,redeem,-8100,0.0
92EE8B9C,2021-05-21 15:42:50,buy,9800,6.125
A67C5D0B,2020-12-15 14:51:54,buy,8900,11.125
3E883649,2021-05-03 21:26:58,buy,5000,2.5
2C58514E,2020-11-15 10:33:29,redeem,-9600,0.0
CFC1F999,2019-07-14 17:02:36,buy,6200,3.263157894736842
A0F18FAA,2020-08-01 20:57:49,redeem,-5700,0.0
5EEE0B55,2023-09-30 05:13:28,buy,300,0.16666666666666666
5D095548,2020-08-01 06:37:25,buy,300,3.0
B3F85C29,2020-10-13 08:02:31,buy,200,0.2
5D72524D,2023-05-23 04:45:02,redeem,-4100,0.0
A67C5D0B,2021-08-15 21:18:14,redeem,-4700,0.0
1D8C4C1E,2023-05-26 05:02:40,buy,3400,2.6153846153846154
DAA7E881,2021-09-18 22:40:48,redeem,-2900,0.0
08948C09,2022-05-14 20:18:51,gift,6700,67.0
5D64D325,2022-04-30 13:18:53,buy,5000,50.0
1CA01C8A,2020-04-05 07:11:03,buy,3600,2.5714285714285716
4310B742,2019-03-25 11:51:57,buy,1200,1.2
A67C5D0B,2021-12-05 14:25:28,buy,8800,5.176470588235294
77509E1F,2022-01-28 04:17:19,redeem,-2100,0.0
7FDAEB1C,2020-11-05 09:21:35,buy,9800,5.764705882352941
BE5F87A6,2022-06-28 15:38:54,redeem,-2800,0.0
C6FC47DF,2021-09-17 16:19:26,redeem,-7800,0.0
6ECF48ED,2022-11-09 21:02:15,redeem,-2400,0.0
FEF59336,2021-04-17 10:32:24,buy,8200,6.3076923076923075
E9C8343F,2019-08-20 08:49:23,redeem,-5200,0.0
3E929A46,2021-02-21 07:37:47,buy,4800,2.6666666666666665
6ECF48ED,2019-11-27 12:18:20,buy,5200,4.333333333333333
E9C8343F,2019-02-19 14:32:04,gift,6000,15.0
C4033DAA,2021-07-09 13:49:12,buy,7600,8.444444444444445
CA003BB6,2022-06-18 02:50:54,redeem,-4300,0.0
11D2C6FF,2022-09-17 08:37:05,buy,4000,2.857142857142857
2706E7A9,2022-01-12 17:53:40,redeem,-300,0.0
FB341532,2022-09-01 04:33:27,gift,1300,13.0
D502D7AA,2022-10-15 13:22:30,gift,3300,33.0
FEF48449,2021-12-26 01:34:19,gift,7600,25.333333333333332
9E0EDB10,2023-01-29 16:54:07,buy,9200,7.666666666666667
69A00A83,2022-11-06 13:24:32,gift,3600,2.25
734A07C2,2020-08-05 15:56:48,redeem,-6500,0.0
18728712,2023-04-04 00:56:18,redeem,-300,0.0
BE5F87A6,2021-11-07 16:46:52,gift,1700,1.0625
3FA77C7E,2021-02-12 14:03:18,gift,3800,2.375
4D37F2E1,2022-11-15 14:11:30,buy,6700,4.785714285714286
2567D20E,2020-12-24 09:36:31,gift,600,0.6
409D35EA,2022-09-05 06:09:17,redeem,-4100,0.0
6CF35330,2023-12-24 09:37:48,buy,6100,4.6923076923076925
77509E1F,2019-05-07 01:31:19,redeem,-5600,0.0
F2D14938,2020-10-12 16:57:58,buy,2400,1.8461538461538463
0730CA18,2020-03-22 16:15:13,redeem,-9300,0.0
F44DBBBC,2021-04-29 07:10:17,redeem,-1100,0.0
F6905F71,2020-09-09 03:11:04,redeem,-5700,0.0
C4782977,2020-02-13 03:10:20,buy,3800,3.8
E8EB1D4F,2021-01-26 04:36:13,redeem,-4700,0.0
3171B45B,2020-10-08 05:23:10,buy,5900,3.6875
FEF59336,2020-01-29 20:19:10,redeem,-1400,0.0
B8D2467F,2023-07-02 08:59:31,buy,9100,22.75
A7677625,2021-09-14 21:34:20,buy,6000,3.0
62948B3D,2021-08-06 18:21:41,buy,2800,9.333333333333334
465E51CE,2023-05-18 00:19:15,gift,7900,4.157894736842105
DAA80BF4,2019-06-28 22:08:24,gift,9300,18.6
0E78F618,2020-12-08 08:14:21,gift,1700,1.2142857142857142
51C9DFA1,2019-06-05 13:05:52,gift,2500,3.125
EB6FFC96,2021-12-15 20:50:44,redeem,-4200,0.0
64E9B0BF,2019-02-24 22:01:51,redeem,-7800,0.0
A386D3CD,2021-03-30 20:40:19,redeem,-6800,0.0
2ECE96AF,2022-06-26 00:55:14,buy,10000,7.142857142857143
697A2188,2021-02-22 01:13:02,gift,6800,4.533333333333333
203ECF0D,2020-05-24 11:41:30,redeem,-3700,0.0
3CB56CC1,2023-10-11 11:10:41,gift,7600,4.75
240490A1,2022-11-11 21:15:23,gift,7900,8.777777777777779
AB9F6245,2023-01-21 02:44:57,gift,200,0.25
6E79C6B1,2023-09-28 19:32:01,redeem,-4100,0.0
3AEB300D,2019-11-30 23:11:54,gift,1200,4.0
F6905F71,2023-11-27 20:02:41,redeem,-1700,0.0
F6905F71,2022-09-20 21:52:36,redeem,-7100,0.0
8858F0F0,2021-09-12 09:19:02,gift,3000,2.5
66EB5B9B,2023-09-26 00:51:19,buy,5900,4.916666666666667
A730D2DA,2019-02-24 11:30:10,gift,2300,2.5555555555555554
81D58B43,2021-03-17 02:48:29,buy,9900,49.5
0F32B153,2023-10-22 13:37:17,buy,3900,2.7857142857142856
E8EB1D4F,2022-05-27 19:34:00,buy,5000,10.0
E6D1C2BC,2019-03-10 18:05:13,buy,700,0.7
F5601A96,2021-09-17 20:29:41,buy,7800,11.142857142857142
161413EB,2022-03-03 08:54:18,gift,3500,11.666666666666666
B49480EC,2021-11-06 23:06:10,buy,900,1.125
,2019-08-25 05:02:40,redeem,-5200,0.0
CE53D29C,2022-09-19 23:49:30,gift,200,0.3333333333333333
9C387AFE,,,,
FBD47E8F,2022-04-16 07:29:41,buy,8900,5.235294117647059
1E1255C9,2023-11-01 04:31:26,buy,5100,7.285714285714286
398AD97B,2019-04-24 20:40:20,redeem,-2000,0.0
7C547BD1,2022-08-28 05:50:13,redeem,-9700,0.0
1212ED34,2020-02-11 13:59:38,redeem,-2000,0.0
58B6CADE,2020-07-08 22:11:47,gift,4300,2.388888888888889
BA54FCA7,2021-04-11 02:05:01,buy,2800,1.75
BEB41384,2019-07-05 14:09:43,gift,7200,18.0
76F0942D,2021-01-19 12:08:59,redeem,-1300,0.0
5D20236C,2022-10-07 18:10:49,redeem,-600,0.0
E177399B,2019-06-29 08:23:00,gift,4200,3.230769230769231
6E79C6B1,2023-11-26 01:22:25,buy,5700,4.071428571428571
0190F114,2022-10-30 06:57:17,gift,4800,2.4
A0528761,2019-02-01 08:23:53,buy,1200,0.6
6CF35330,2020-05-07 14:56:44,buy,7700,5.923076923076923
E98B179B,2020-03-06 19:57:15,gift,7500,9.375
E177399B,2023-07-03 14:09:52,redeem,-8500,0.0
1F89BD35,2022-05-01 05:12:46,gift,1700,0.9444444444444444
115655C2,2019-10-15 15:47:28,buy,900,9.0
4534B5EA,2020-06-09 07:35:00,redeem,-9200,0.0
F04010D8,2023-09-01 20:44:36,gift,6400,64.0
1F89BD35,2019-10-04 15:16:24,buy,8200,5.466666666666667
3D938BD4,2022-05-22 00:12:30,buy,6500,13.0
6D4A32B4,2019-10-27 13:01:30,gift,5300,10.6
4534B5EA,2019-01-05 01:04:39,redeem,-900,0.0
7FDAEB1C,2020-04-01 21:54:42,redeem,-3400,0.0
5AC9489D,2023-07-23 13:53:25,buy,500,0.2631578947368421
691025E4,2020-06-20 13:01:33,redeem,-4900,0.0
6A6F4686,2023-07-17 04:17:17,buy,6800,4.857142857142857
B49480EC,2019-06-21 12:31:34,redeem,-500,0.0
D7EF39FB,2020-02-03 17:47:44,gift,7500,75.0
9E0EDB10,2023-05-13 00:01:35,buy,5900,3.933333333333333
4A2BC2EF,2019-07-10 14:00:00,buy,600,0.3333333333333333
E383CB37,2019-02-27 04:28:35,gift,400,0.3076923076923077
9A4A5C1B,2019-07-17 13:57:22,buy,2400,1.7142857142857142
4A165820,2019-05-20 20:16:58,gift,4100,2.9285714285714284
1D3115D4,2020-01-07 03:49:45,redeem,-7100,0.0
697A2188,2020-09-20 08:26:58,gift,4500,5.0
330C98BE,2020-10-15 21:34:32,buy,2500,25.0
B81EBF21,2020-05-28 03:07:37,buy,8900,44.5
7F99B62C,2022-10-17 09:51:02,gift,100,0.05555555555555555
8F686B10,2021-01-20 16:25:51,gift,8500,28.333333333333332
62C21009,2021-09-17 19:37:37,redeem,-7000,0.0
A3BD3DA4,2022-05-02 12:35:41,gift,8700,6.6923076923076925
7A212217,2023-11-19 07:01:41,buy,900,0.6428571428571429
589101BF,2021-11-22 08:53:33,buy,4100,2.7333333333333334
EB6FFC96,2022-03-30 03:46:48,gift,3200,2.4615384615384617
C4033DAA,2019-06-26 04:27:23,buy,3400,3.090909090909091
3CA929A2,2021-10-05 22:14:23,redeem,-8800,0.0
B7FB465F,2020-07-19 12:41:53,redeem,-1700,0.0
B5110806,2019-06-30 03:54:47,redeem,-9800,0.0
74508396,2020-07-15 16:58:00,buy,9300,11.625
0C29817B,2021-06-11 00:07:27,redeem,-3300,0.0
833ED870,2022-02-06 13:56:28,gift,2000,1.1111111111111112
56BA6C12,2019-02-07 06:52:08,gift,6600,9.428571428571429
622AD67A,2019-05-18 06:07:46,redeem,-9100,0.0
20C35CAC,2022-04-23 21:26:56,buy,6000,6.666666666666667
4A2BC2EF,2020-05-11 02:49:51,buy,1900,1.4615384615384615
B1B6E92C,2023-04-19 14:37:07,buy,9100,45.5
190F7BF0,2024-01-02 20:09:00,redeem,-1100,0.0
F04010D8,2019-12-08 00:19:21,buy,8500,5.3125
7C547BD1,2022-08-04 06:32:37,redeem,-4300,0.0
2085BB17,2020-12-09 23:06:04,redeem,-4800,0.0
A386D3CD,2021-02-09 22:38:04,redeem,-5800,0.0
08948C09,2020-09-10 08:33:10,gift,1600,5.333333333333333
6FFE1856,2020-12-10 15:46:46,gift,3400,2.2666666666666666
C406CEC5,2020-11-09 12:37:25,gift,3100,10.333333333333334
B9EF12A3,2023-02-26 07:59:36,gift,10000,5.555555555555555
8F7C0F07,2022-09-19 08:54:51,buy,9900,8.25
C5503379,2022-11-05 06:12:53,buy,2300,1.7692307692307692
08A4983F,2020-03-01 01:23:16,gift,8500,12.142857142857142
161413EB,2020-11-12 10:47:26,gift,10000,16.666666666666668
26516EEE,2022-08-31 07:24:06,buy,8100,5.0625
FAD48011,2020-03-13 05:20:34,buy,6200,62.0
15360C78,2020-08-12 09:12:34,gift,5400,3.857142857142857
34F002EB,2021-11-17 10:19:29,buy,3200,2.1333333333333333
190F7BF0,2019-07-01 06:09:51,gift,1700,2.4285714285714284
F44DBBBC,2020-01-01 20:22:56,redeem,-6600,0.0
51E4F27A,,,,
3FA77C7E,2019-05-19 11:12:01,redeem,-3900,0.0
91546ED8,2021-09-11 19:32:58,redeem,-6900,0.0
F82BD5DE,,,,
3DFE78A5,2019-09-21 09:33:57,redeem,-5300,0.0
A67C5D0B,2020-05-15 21:34:40,redeem,-7600,0.0
5DA9F2B6,2019-12-03 03:37:41,buy,7400,10.571428571428571
19ED018D,2020-09-03 02:15:06,redeem,-4600,0.0
6D305972,2021-10-02 10:32:07,redeem,-7100,0.0
F1C4ED3D,2023-12-22 05:18:49,redeem,-7200,0.0
86C4289E,2023-07-14 03:51:54,redeem,-4000,0.0
09210D69,2019-07-19 20:36:41,gift,5200,7.428571428571429
C89AD0AC,2023-07-08 16:51:24,gift,1100,0.6470588235294118
69590696,2023-10-06 14:23:05,gift,1600,2.0
351A31A4,2019-11-07 08:48:54,gift,1900,2.111111111111111
66EB5B9B,2021-05-07 01:10:40,gift,6800,3.5789473684210527
B849829C,2021-02-20 15:12:32,gift,200,0.2857142857142857
77509E1F,2023-03-31 15:07:33,redeem,-2000,0.0
463DE736,2022-12-25 21:09:01,redeem,-9700,0.0
4883B10C,2020-04-10 03:53:50,buy,9000,11.25
16C09944,2021-03-14 12:27:56,redeem,-6200,0.0
FB7088C8,2019-07-23 09:01:03,redeem,-1500,0.0
B26355A5,2019-08-03 10:11:11,gift,3800,3.1666666666666665
44D517B6,2023-06-07 21:49:14,gift,5600,14.0
62AAB8C2,2021-12-02 09:43:37,buy,2400,4.8
DBB9AF11,,,,
492A0AFA,2021-12-27 16:31:57,gift,8900,7.416666666666667
A60B94CF,2020-03-26 09:36:13,gift,10000,11.11111111111111
A6D615AE,2023-12-18 07:15:48,redeem,-6900,0.0
9E0EDB10,2020-05-15 07:05:06,buy,8200,6.833333333333333
3D0B4F32,2019-05-01 20:54:07,buy,3100,2.8181818181818183
B8E7CE41,2019-04-12 10:49:19,redeem,-6000,0.0
57C0E46F,2019-02-18 07:44:42,buy,1300,1.8571428571428572
9A1A51DD,2022-04-27 19:05:38,buy,7300,4.055555555555555
73CDC6F0,2021-08-07 07:22:38,redeem,-4400,0.0
70294A3E,2019-10-05 01:08:00,redeem,-2300,0.0
E6D1C2BC,2019-07-01 11:31:06,gift,6200,10.333333333333334
F74FC69A,2019-10-07 19:55:10,buy,5200,7.428571428571429
4EA76215,2023-09-26 03:08:33,buy,5300,7.571428571428571
C0DBE435,2020-03-16 06:00:10,buy,4900,9.8
2AD32DA9,2021-09-05 07:42:31,redeem,-9500,0.0
4534B5EA,2022-12-09 09:10:12,buy,500,0.625
4A165820,2023-05-17 21:58:36,gift,5800,2.9
70294A3E,2020-09-18 19:18:59,gift,3200,4.0
9FDD53B1,2021-06-26 11:29:14,buy,1200,1.0909090909090908
303F985D,2021-02-13 06:32:37,gift,5500,3.6666666666666665
FB65DE77,2020-06-20 21:31:32,redeem,-200,0.0
1FFEEF36,2023-11-23 16:38:23,redeem,-2600,0.0
19ED018D,2021-06-30 07:49:02,buy,2500,3.125
B5110806,2023-12-14 14:47:24,gift,9700,5.705882352941177
7E51502C,2022-02-12 00:33:13,buy,6100,15.25
B9A96EEB,2023-11-11 17:29:41,redeem,-400,0.0
2085BB17,2022-03-26 00:40:38,redeem,-4200,0.0
464459E9,2022-08-16 14:59:06,gift,5700,3.1666666666666665
4C6EE90F,2020-09-04 23:52:03,redeem,-6400,0.0
D28AD870,2023-07-24 17:45:18,gift,500,1.0
B8D2467F,2021-01-13 04:00:52,gift,3400,2.4285714285714284
6044BA19,2019-11-14 09:13:26,redeem,-9100,0.0
C4782977,2020-07-14 07:36:13,gift,4700,7.833333333333333
782E26B2,2019-09-08 19:20:04,gift,500,2.5
464459E9,2020-12-13 11:36:33,redeem,-1100,0.0
18488289,2022-08-05 05:06:47,redeem,-7200,0.0
CFF76686,2019-11-23 20:57:59,buy,7800,6.0
6C2B8F14,2021-07-30 01:53:52,redeem,-4000,0.0
B5D3CFAF,2020-11-28 12:53:42,buy,9300,4.65
BD846912,2019-11-25 11:31:16,gift,8500,17.0
B9EF12A3,2019-09-22 15:45:45,redeem,-5200,0.0
11FFFCC0,2021-06-12 21:35:24,buy,9000,10.0
E9C8343F,2023-05-15 07:51:53,redeem,-2500,0.0
89065792,2019-11-04 05:28:19,redeem,-8500,0.0
6902D348,2023-09-01 03:04:52,gift,7000,4.117647058823529
B1C7B593,2020-07-23 13:02:21,gift,9300,5.8125
AE0B451A,2022-01-16 14:56:59,buy,5700,5.7
DA92C3C9,2020-03-12 13:01:23,redeem,-9100,0.0
B1B6E92C,2019-12-23 18:18:34,gift,6000,3.0
DC1E01E7,2021-07-21 23:03:10,redeem,-5600,0.0
A71A106F,2021-01-08 08:29:08,buy,4500,2.8125
91546ED8,2019-12-29 01:12:43,buy,3200,1.6842105263157894
CB68236B,2019-11-06 01:16:14,gift,7700,5.923076923076923
1381FE46,2021-04-05 23:27:33,buy,6300,15.75
540399F8,2019-05-08 22:38:09,gift,2200,2.2
CDD60B59,2021-11-28 14:50:47,redeem,-1300,0.0
D2A0CA57,2019-04-07 23:26:57,redeem,-9700,0.0
42C9C797,2021-11-11 21:31:43,redeem,-5800,0.0
3AEB300D,2019-04-03 23:06:38,redeem,-9800,0.0
0F66601C,2022-06-12 20:18:13,buy,5100,2.6842105263157894
E38B7EE1,2020-06-06 14:51:39,buy,1900,1.0555555555555556
16C09944,2020-04-15 13:04:58,gift,900,1.5
24F81CF0,2019-03-20 07:38:29,buy,9500,11.875
6ADA19D6,2020-12-28 04:52:23,gift,6400,8.0
1166073A,2023-09-15 20:20:12,gift,6300,6.3
464459E9,2019-05-23 01:55:58,buy,2100,1.2352941176470589
